id,type,address,number,postal_code,municipality,province,location,public,available,hours,latitude,longitude
13.0,,Blvd. Fr. Roosevelt,24.0,7060.0,SOIGNIES,Hainaut,,Y,,,50.576959606529,4.06558136645
70.0,,Ch. De Wégimont,76.0,4630.0,Ayeneux,Liège,,,,,50.612603901239,5.737663510133
71.0,,Place Saint - Lambert,,4020.0,Liège,Liège,,,,,50.64463567677,5.573312045084
72.0,,Rue du Doyard,,4990.0,Lierneux,Liège,,,,,50.285337850821,5.784182819722
73.0,,Fond Saint Servais,,4000.0,Liège,Liège,,,,,50.646548910056,5.570094517348
74.0,,Rue des Prémontrès,12.0,4020.0,Liège,Liège,,,,,50.638025752566,5.573909872013
75.0,,Route de Bastogne,1.0,4920.0,Harzé,Liège,,,,,50.441128812004,5.665931601853
76.0,,Rue du Parc,1.0,4540.0,Jehay,Liège,,,,,50.577355693363,5.32325433815
77.0,,Blvd. De la Constitution,19.0,4020.0,Liège,Liège,,,,,50.643339753451,5.583385781191
78.0,,Place de la République française ,,4000.0,Liège,Liège,,,,,50.643487464003,5.571847232709
79.0,,Rue Darchis,33.0,4020.0,Liège,Liège,,,,,50.637001483998,5.565330658837
86.0,,Schumanplein,11.0,1040.0,Brussel,Bruxelles-Brussel,,,,,50.84282175677,4.3843080962
87.0,,Uitbreidingstraat,,2600.0,Berchem,Antwerpen,,,,,51.196407547777,4.428851307749
95.0,,Peperstraat,2.0,3300.0,TIENEN,Vlaams-Brabant,,Y,,,50.806808135467,4.937338945215
96.0,,Graafschap - Jettelaan,2.0,1090.0,Brussel,Bruxelles-Brussel,,,,,50.88380561717,4.333138840428
97.0,,Sint-Pieterskerstraat,,1090.0,Brussel,Bruxelles-Brussel,,,,,50.880261507803,4.325274011838
98.0,,Wemmelsestweg,100.0,1090.0,Brussel,Bruxelles-Brussel,,,,,50.875803875213,4.3242282068
100.0,,Rue Pietro Ferrero,5.0,6700.0,ARLON,Luxembourg,,N,,,49.673616839421,5.820472438736
101.0,,Tweestationsstraat,80.0,1070.0,Brussel,Bruxelles-Brussel,,,,,50.832211734183,4.328102741543
102.0,,Nieuwe Weg ,1.0,2070.0,ZWIJNDRECHT,Antwerpen,,Y,,,51.237047473545,4.319297216981
111.0,,Hermeslaan,2.0,1831.0,MachelenBt),Vlaams-Brabant,,,,,50.880960254409,4.442905310748
115.0,,Gemeenteplein,1.0,3798.0,Voeren  s Gravenvoeren,Limburg,,Y,,,50.759712588396,5.759799613506
116.0,,Remersdaal-Dorp,1.0,3791.0,Remersdaal,Limburg,,,,,50.731175560845,5.880950803813
117.0,,Sint-Pieterstraat ,20.0,3792.0,Sint-Pieters-Voeren,Limburg,,Y,,,50.737456414261,5.823393699631
118.0,,Kerkplein,1.0,3790.0,Moelingen,Limburg,,Y,,,50.756757422703,5.710434394754
119.0,,Gieveldstraat,,3793.0,Teuven,Limburg,,Y,,,50.759106625228,5.882885002063
120.0,,Kerkstraat,1.0,3790.0,VOEREN,Limburg,,Y,,,50.749407792813,5.812543745065
167.0,,Vanhalstraat,1.0,1500.0,Halle,Vlaams-Brabant,,y,,,50.751339109033,4.255997251838
170.0,,Brikkenovenstraat,48.0,3600.0,Genk,Limburg,,N,,,50.979566807383,5.47245766291
214.0,,Rue de l église,,1150.0,Bruxelles,Bruxelles-Brussel,,,,,50.863425599054,4.293739185882
218.0,,Cours des mineurs,,4000.0,Liège,Liège,,,,,50.647185127355,5.576029020746
219.0,,Rue des Croisiers,15.0,4000.0,Liège,Liège,,,,,50.638900907076,5.575347871322
220.0,,Rue de l école technique ,,4040.0,Herstal,Liège,,,,,50.671563408014,5.640309995289
221.0,,Rue de Wallonie,30.0,4460.0,Bierset,Liège,,,,,50.657810145364,5.493486097778
222.0,,Rue Paul d Andrimont,24.0,4630.0,Micheroux,Liège,,,,,50.624248711683,5.711531669698
223.0,,Bd. Léon Philippet,83.0,4000.0,Liège,Liège,,,,,50.653103497183,5.557508918251
224.0,,Rue du Commerce,14.0,4100.0,Seraing,Liège,,,,,50.612906278396,5.507621004017
225.0,,Rue Peetermans,80.0,4100.0,Seraing,Liège,,,,,50.611295904141,5.510351267285
226.0,,Rue J. Stassart,15.0,4367.0,Crisnée,Liège,,,,,50.708203362631,5.392247962482
227.0,,Route de Dinant,119.0,4020.0,Liège,Liège,,,,,50.504341253206,5.388789628432
228.0,,Rue de Huy,123.0,4300.0,Waremme,Liège,,,,,50.68791186469,5.252769992339
229.0,,Rue de Sélys,35.0,4300.0,Waremme,Liège,,,,,50.69385066,5.266924524
230.0,,Rue St. Pierre,48.0,4500.0,Huy,Liège,,,,,50.523039368225,5.236313634196
231.0,,Avenue Delchambre,6.0,4500.0,Huy,Liège,,,,,50.521875373331,5.241649553758
232.0,,Rue Lambert Marlet,23.0,4020.0,Liège,Liège,,,,,50.687186033785,5.723896317987
233.0,,Rue Aux Laines,69.0,4800.0,Verviers,Liège,,,,,50.590224806494,5.853031019612
234.0,,Rue av. Peltzer,40.0,4020.0,Liège,Liège,,,,,50.582713196325,5.853732920184
235.0,,Route du Canada,157.0,4910.0,La Reid,Liège,,,,,50.48793867016,5.807384469005
238.0,,Route de Botrange,131.0,4950.0,Robertville,Liège,,,,,50.49346470297,6.099577995995
239.0,,Grand Route,317.0,4400.0,,Liège,,,,,39.331760085415,-80.018879174544
240.0,,Avenue Montesquieu,6.0,4101.0,Jemeppe-sur-Meuse,Liège,,,,,50.618751458019,5.515316386396
242.0,,Rue Grand Puits,,4040.0,Herstal,Liège,,,,,50.671357871001,5.639179354558
259.0,,Rue de la Bouviere,1.0,4190.0,Vieuxville,Liège,,,,,50.394683638771,5.54971182046
275.0,,Da Vincilaan,,1930.0,Zaventem,Vlaams-Brabant,,,,,50.888020606456,4.458617859213
277.0,Appareil Mobile- Mobiel apparaat,Adriaan Brouwerstraat,24.0,2000.0,Antwerpen,Antwerpen,,,,,51.227422534128,4.404416281918
282.0,,Kempenarestraat,53.0,2860.0,Sint-Katelijne-Waver,Antwerpen,,Y,,,51.063036690961,4.520250663404
310.0,,Koninginnelaan,1.0,8400.0,Oostende,West-Vlaanderen,,,,,51.226321780694,2.905289345842
311.0,,Northlaan,13.0,8400.0,Oostende,West-Vlaanderen,,,,,51.217647810102,2.888233597804
312.0,,Kursaal - Oosthelling,12.0,8400.0,Oostende,West-Vlaanderen,,,,,51.232108479008,2.912339113146
313.0,,Leopold Van Tyghemlaan,62.0,8400.0,Oostende,West-Vlaanderen,,,,,51.216800022506,2.887429521832
315.0,,Wetstraat,23.0,1040.0,Brussel,Bruxelles-Brussel,,,,,50.845148531182,4.369830621579
316.0,,Grotesteenweg - Noord,9.0,9052.0,Gent,Oost-Vlaanderen,,,,,51.010075593838,3.701759829978
317.0,,Kunstlaan,16.0,3500.0,Hasselt,Limburg,,,,,50.927196382977,5.34709775138
318.0,,Interleuvenlaan ,58.0,3001.0,Leuven,Vlaams-Brabant,,,,,50.848379503399,4.737654349179
319.0,,Sint-Katelijnestraat ,154.0,2800.0,Mechelen,Antwerpen,,,,,51.034058314298,4.475598924083
320.0,,Hof ter Weze,1.0,8800.0,Roeselare,West-Vlaanderen,,,,,50.923619741073,3.118240313194
321.0,,Patersstraat,100.0,2300.0,Turnhout,Antwerpen,,,,,51.327012996807,4.950005675177
323.0,,Interleuven,58.0,3001.0,Leuven,Vlaams-Brabant,,,,,50.848379503399,4.737654349179
328.0,, Ingelmunstersteenweg,11.0,8760.0,Meulebeke,West-Vlaanderen,,,,,50.944444621422,3.278683686293
335.0,,Chaussée de Haecht,1405.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,50.883872379029,4.419449644359
341.0,,Avenue du Bois St. Jean,21.0,4000.0,Liège,Liège,,,,,50.579218403706,5.554647336507
344.0,,Keienpoelweg,6.0,3300.0,Tienen,Vlaams-Brabant,,Y,,,50.794808287544,4.985907126677
346.0,,Avenue de Gaulle,2.0,7500.0,Tournai,Hainaut,,Y,,,50.605949015847,3.378442252954
349.0,,Haven 1968 Sint Annalaan ,1.0,9130.0,Kallo,Oost-Vlaanderen,,Y,,,51.286180178302,4.288339328155
354.0,,Bld Leopold II,44.0,1080.0,Bruxelles,Bruxelles-Brussel,,,,,50.859250370813,4.343197710972
355.0,,Adolphe Lavallée,1.0,1080.0,Bruxelles,Bruxelles-Brussel,,,,,50.858417335366,4.344578713339
356.0,,Bld. Du jardin Botanique,,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.854407557433,4.360926152528
357.0,,Ch. St - Joseph,4.0,1440.0,Braine-le-Château,Brabant Wallon,,,,,50.670703733652,4.306796530405
358.0,,Rue des boignées,13.0,1440.0,Wauthier-Braine,Brabant Wallon,,,,,50.672176936954,4.304066628359
359.0,,Rue de l institut,8.0,6040.0,Jumet,Hainaut,,,,,50.44371240793,4.409504851517
360.0,,Rue de Bricgniot,196.0,5002.0,Saint-Servais,Namur,,,,,50.483698193209,4.830353923529
361.0,,Rue sur les bois,113.0,4870.0,Fraipont,Liège,,,,,50.553682935682,5.745560855486
362.0,,Rue de l Hydrion 108l,108.0,6700.0,Arlon,Luxembourg,,,,,49.68370902803,5.794424836428
364.0,,Place des Sports,3.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,50.669830884165,4.603511292768
365.0,,Rue de la Marlette,3.0,7180.0,Seneffe,Hainaut,,,,,50.509333657338,4.272696014621
366.0,,Av. de la Sapinette,3.0,7000.0,Mons,Hainaut,,,,,50.467550121465,3.940401162924
367.0,,Av. du Lac ,56.0,7640.0,Antoing,Hainaut,,,,,50.542710506937,3.447408360368
368.0,,Av. Amédée Hesse,41.0,4900.0,Spa,Liège,,,,,50.498666910955,5.884357472467
369.0,,Ile de Campana,,4030.0,Grivegnée,Liège,,,,,50.62148,5.61101
370.0,,Allée des Sports,63.0,4000.0,Liège,Liège,,,,,50.590867572739,5.88743504411
371.0,,Allée du Stade,3.0,5100.0,Jambes,Namur,,,,,50.475164619496,4.837677527609
372.0,,Rue Chéravoie,2.0,6840.0,Neufchâteau,Luxembourg,,,,,50.725643546658,5.738773860847
373.0,,Site de l Eau d Heure,4.0,6440.0,Froidchapelle,Hainaut,,,,,50.2285575,4.3712297
374.0,,Allée des Sports,12.0,6280.0,Loverval,Hainaut,,,,,50.37218349291,4.473341767042
375.0,,Rue du Liry,21.0,6810.0,Chiny,Luxembourg,,,,,49.737202334095,5.346085133658
376.0,,Chée de Wavre,2057.0,1160.0,Bruxelles,Bruxelles-Brussel,,,,,50.809339993079,4.44379245138
377.0,,Av. Mounier,87.0,1200.0,Bruxelles,Bruxelles-Brussel,,,,,50.850589811267,4.458311248784
378.0,,Rue des Grives,53.0,1070.0,Bruxelles,Bruxelles-Brussel,,,,,50.815640124872,4.298809750145
379.0,,Omer Vanaudenhovelaan,48.0,3290.0,Diest,Vlaams-Brabant,,Y,,,50.984068727579,5.063812222827
380.0,,Fabriekstraat,,3980.0,Tessenderlo,Limburg,,,,,51.061290998332,5.110038188987
381.0,,Pastorijstraat ,118.0,3300.0,Tienen,Vlaams-Brabant,,Y,,,50.803702283094,4.95553194776
383.0,,Brand Whitlocklaan,165.0,1200.0,Brussel,Bruxelles-Brussel,,,,,50.844483971989,4.404465399871
384.0,,Gobelinstraat,3.0,9700.0,Oudenaarde,Oost-Vlaanderen,,,,,50.848032031603,3.603409930879
385.0,,Kolonel Begaultlaan ,15.0,3012.0,Wilsele,Vlaams-Brabant,,,,,50.89169110213,4.705888947801
387.0,,Beeldhouwkunstlaan,,1700.0,Dilbeek,Vlaams-Brabant,,N,,,50.842104196258,4.279675503768
389.0,,Kapelstraat,100.0,9100.0,Sint-Niklaas,Oost-Vlaanderen,,Y,,,51.153155393504,4.153508033675
390.0,,Vierwegstraat,194.0,8800.0,Roeselare,West-Vlaanderen,,,,,50.951322685439,3.154035398343
396.0,,Paderstraat ,158.0,8620.0,Nieuwpoort,West-Vlaanderen,,,,,51.132226368008,2.712056638073
398.0,,Haarlebeek,3.0,2275.0,Lille,Antwerpen,,,,,51.281257528477,4.831567036375
399.0,,Pedro Colomalaan,25.0,2880.0,Bornem,Antwerpen,,,,,51.087073013693,4.263420181472
403.0,,Parc Industriel Zone A,,7011.0,Ghlin,Hainaut,,,,,50.4745948,3.8927593
404.0,,Wiemesmeerstraat ,105.0,3600.0,Genk,Limburg,,Y,,,50.969890151625,5.556243418509
407.0,,Schurhovenveld ,4820.0,3800.0,Sint-Truiden,Limburg,,,,,50.821099025312,5.208716487766
409.0,,Vlasland,4.0,2260.0,Westerlo,Antwerpen,,Y,,,51.095797988165,4.871728590164
411.0,,Vlieghavenlaan,50.0,3140.0,Keerbergen,Vlaams-Brabant,,,,,51.002996238416,4.668835990442
414.0,,Slachthuislaan,74.0,2060.0,Antwerpen,Antwerpen,,,,,51.228866652226,4.437921766396
415.0,,Elzen,145.0,3920.0,Lommel,Limburg,,,,,51.25713168702,5.320377585162
417.0,,Arianelaan,5.0,1200.0,Brussel,Bruxelles-Brussel,,,,,50.857194918607,4.430175630576
418.0,,Stift,2.0,3960.0,Bree,Limburg,,,,,51.143067647304,5.594864127038
419.0,,Katjeswilgenlaan ,,3010.0,Kessel-Lo,Vlaams-Brabant,,N,,,50.893604917465,4.71820965516
420.0,,Weerstandlaan,24.0,2660.0,Hoboken,Antwerpen,,,,,51.186466040642,4.371610686356
421.0,,Citadelpark ,,9000.0,Gent,Oost-Vlaanderen,,,,,51.036883060113,3.720334994826
422.0,,Citadelpark ,,9000.0,Gent,Oost-Vlaanderen,,,,,51.036883060113,3.720334994826
423.0,,Citadelpark ,,9000.0,Gent,Oost-Vlaanderen,,,,,51.036883060113,3.720334994826
424.0,,Citadelpark ,,9000.0,Gent,Oost-Vlaanderen,,,,,51.036883060113,3.720334994826
425.0,,Citadelpark ,,9000.0,Gent,Oost-Vlaanderen,,,,,51.036883060113,3.720334994826
427.0,,Tervuursevest,101.0,3001.0,Heverlee,Vlaams-Brabant,,,,,50.869485889966,4.693205619554
428.0,,Speiestraat,32.0,8940.0,Wervik,West-Vlaanderen,,N,,,50.778762056445,3.045965567975
429.0,,Place des sports,1.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,Y,,,50.670098644062,4.59994194312
430.0,,Rue du Castinia,,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,50.670398471798,4.605069653397
431.0,,Liersestwg.,4.0,2800.0,Mechelen,Antwerpen,,,,,51.035486171504,4.484133377897
434.0,,Route St - Hubert,1.0,6800.0,Recogne,Luxembourg,,,,,49.926898800734,5.35302853461
436.0,,Vaartstraat,60.0,8710.0,Wielsbeke,West-Vlaanderen,,,,,50.903851734895,3.336651000817
437.0,,Ooigemstraat,12.0,8710.0,Wielsbeke,West-Vlaanderen,,,,,50.902697169642,3.363578032406
438.0,,Westerring,15.0,9700.0,Oudenaarde,Oost-Vlaanderen,,,,,50.859759990526,3.59701420348
445.0,,Nazarethsesteenweg,77.0,9800.0,Astene,Oost-Vlaanderen,,N,,,50.975255491666,3.5691808367
450.0,,Lamorinierestraat,,2018.0,Antwerpen,Antwerpen,,Y,,,51.203291521709,4.420404464815
451.0,,Riderveldlaan,5.0,2018.0,Antwerpen,Antwerpen,,Y,,,51.189904590691,4.439297069069
452.0,,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant,,,,,50.992308976591,4.824799320113
453.0,,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant,,,,,50.992308976591,4.824799320113
454.0,,Nijverheidslaan,,3200.0,Aarschot,Vlaams-Brabant,,,,,50.990658896818,4.822740592826
455.0,,Schaliehoevestraat ,12.0,2220.0,Heist-Op-Den-Berg,Antwerpen,,,,,51.05597372216,4.701221485017
456.0,,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant,,,,,50.992308976591,4.824799320113
457.0,,Cipaalstraat ,8.0,2440.0,Geel,Antwerpen,,,,,51.153200236686,4.998887174297
458.0,,Erperheidestraat,2.0,3990.0,Peer,Limburg,,Y,,,51.128550819647,5.504264806166
459.0,,Koldamstraat,9.0,1560.0,Hoeilaart,Vlaams-Brabant,,,,,50.768502648346,4.477120490967
460.0,,Nekkerspoelstraat,199.0,2800.0,Mechelen,Antwerpen,,,,,51.03206710938,4.497920854249
461.0,,Kruisstraat,54.0,3120.0,Tremelo,Vlaams-Brabant,,,,,50.99459530832,4.700436855061
466.0,,Av. de Burlet,4.0,1400.0,Nivelles,Brabant Wallon,,,,,50.601780601126,4.334089348248
468.0,,Zeypestraat,26.0,1910.0,Kampenhout,Vlaams-Brabant,,Y,,,50.946519142458,4.563041201124
469.0,,Bergtorfbroeklaan,,1910.0,Kampenhout,Vlaams-Brabant,,Y,,,50.930600893358,4.536353630972
470.0,,Kerkstraat,34.0,1910.0,Kampenhout,Vlaams-Brabant,,Y,,,50.941281333073,4.54807564828
471.0,,Steenweg op Zevendonk ,18.0,2300.0,Turnhout,Antwerpen,,Y,,,51.308489200337,4.947981864655
472.0,,Uilenbaan,15.0,2160.0,Wommelgem,Antwerpen,,,,,51.21314383634,4.502489410575
473.0,,Reep,1.0,9000.0,Gent,Oost-Vlaanderen,,Y,,,51.051905523544,3.729223973923
474.0,,Vlamingenstraat,83.0,3000.0,Leuven,Vlaams-Brabant,,Y,,,50.874268771556,4.701824982046
475.0,,Steenweg op Tielen ,51.0,2300.0,Turnhout,Antwerpen,,Y,,,51.301931534569,4.93508714481
476.0,,Cathilleweg t,38.0,8490.0,Jabbeke,West-Vlaanderen,,,,,51.210583793563,3.07553493561
477.0,,Sarkoheemstraa,2.0,8490.0,Jabbeke,West-Vlaanderen,,,,,51.188621108,3.096354984
478.0,,Oude Dorpweg,58.0,8490.0,Jabbeke,West-Vlaanderen,,,,,51.190145151313,3.143288541186
479.0,,Eernegemweg  ,,8490.0,Jabbeke,West-Vlaanderen,,,,,51.161242018779,3.097254656913
480.0,,Dorpsstraat,,8490.0,Jabbeke,West-Vlaanderen,,,,,51.181114720521,3.087175893509
485.0,,Parklaan ,,2300.0,Turnhout,Antwerpen,,N,,,51.312391162556,4.949266748606
488.0,,Motstraat,32.0,2800.0,Mechelen,Antwerpen,,,,,51.013516700367,4.489499639948
489.0,,Zeutestraat ,5.0,2800.0,Mechelen,Antwerpen,,,,,51.010263683745,4.492217555871
490.0,,Rue de Chassart,38.0,1495.0,Marbais,Brabant Wallon,,,,,50.526941473752,4.518113539596
491.0,,Squaire Marie-Curie,40.0,1070.0,Bruxelles,Bruxelles-Brussel,,,,,50.821915488142,4.285832971468
492.0,,Rue Osseghem,53.0,1080.0,Bruxelles,Bruxelles-Brussel,,,,,50.855187243249,4.320076566339
493.0,,Industriepark Nederwest Oost,,9400.0,Meerbeke,Oost-Vlaanderen,,,,,51.203824454178,3.940084510376
494.0,,Broekaai ,13.0,1731.0,Zellik,Vlaams-Brabant,,,,,50.895847118615,4.255401435009
495.0,,AVenue Herman Debroux,42.0,1160.0,Bruxelles,Bruxelles-Brussel,,,,,50.864874269674,4.377612022275
496.0,,Rue des Pieds d Alouettes,12.0,5100.0,Naninne,Namur,,,,,50.424260148045,4.927438574344
498.0,,Laarstraat,16.0,2610.0,Wilrijk,Antwerpen,,,,,51.174042090389,4.395651577225
500.0,,Route de Glons,1.0,4452.0,Paifve,Liège,,,,,50.732079926288,5.525299778918
507.0,,Boomsestwg,957.0,,,,,,,,43.499484,-87.848432
509.0,,Nieuwevaart,51.0,9000.0,Gent,Oost-Vlaanderen,,N,,,51.068067551157,3.722592379769
510.0,,Allée du Bol d Air,13.0,4317.0,Angleur,Liège,,,,,50.57659071897,5.54992731919
517.0,,Nijverheidsstraat,7.0,2260.0,Westerlo,Antwerpen,,Y,,,51.133907610147,4.932083154531
518.0,,Boomsestweg,957.0,2610.0,Wilrijk,Antwerpen,,,,,51.150527163944,4.382389478564
519.0,,Ingberthoeveweg ,7.0,2630.0,Aartselaar,Antwerpen,,,,,51.149237105227,4.399494512193
520.0,,Boomsestwg.,957.0,2610.0,Wilrijk,Antwerpen,,,,,51.150527163944,4.382389478564
521.0,,Boomsestwg. ,957.0,2610.0,Wilrijk,Antwerpen,,,,,51.150527163944,4.382389478564
525.0,,Weg nr. Bre,2.0,3660.0,Opglabbeek,Limburg,,,,,51.04258,5.58346
526.0,,Klaproosstraat ,12.0,2340.0,Beerse,Antwerpen,,,,,51.326032607502,4.86597131233
530.0,,Herbesthalerstrasse,325.0,4700.0,Eupen,Liège,,,,,50.648423503455,6.004072076643
531.0,,Bld. Du Souverain,25.0,1170.0,Bruxelles,Bruxelles-Brussel,,,,,50.802835049482,4.426086938207
532.0,,Grotesteenweg,214.0,2600.0,Berchem,Antwerpen,,,,,51.193278348629,4.422495544153
533.0,,Rue du Trône ,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.839458895307,4.365878470412
534.0,,Av. Marcel Thiry,208.0,1200.0,Bruxelles,Bruxelles-Brussel,,,,,50.857727840011,4.432870915361
535.0,,Site Philips - Ubicenter,208.0,3000.0,Leuven,Vlaams-Brabant,,,,,50.8672147,4.7116484
536.0,,Grote Steenweg ,214.0,2600.0,Berchem,Antwerpen,,,,,51.193278348629,4.422495544153
537.0,,Oktrooiplein ,1.0,9000.0,Gent,Oost-Vlaanderen,,,,,51.057633883812,3.739527009306
538.0,,Rue Joffre ,12.0,4000.0,Liège,Liège,,,,,50.64421239339,5.571677016826
539.0,,Blvd. Audent,,4000.0,Liège,Liège,,,,,50.63176777,5.59046281
540.0,,Rue d Othée,214.0,4432.0,Alleur,Liège,,,,,50.668887291415,5.527899677645
542.0,,Ch. de mariemon,100.0,7140.0,Morlanwelz,Hainaut,,,,,50.469853258911,4.23325832199
543.0,,Rue Ducale,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.842173793745,4.365446886218
545.0,,Av. de la Couronne,6.0,1050.0,Bruxelles,Bruxelles-Brussel,,,,,50.832714355007,4.375561161142
550.0,,Leuvensesteenweg ,5.0,3080.0,Tervuren,Vlaams-Brabant,,,,,50.824855370765,4.513156530582
564.0,,Boechhoutlaan,55.0,1853.0,Strombeek-Bever,Vlaams-Brabant,U gebouw achteraan onze site – koffie area – re tegen de muur,,,,50.904027377676,4.344270091664
565.0,,Temselaan,100.0,1853.0,Strombeek-Bever,Vlaams-Brabant,,,,,50.905222930436,4.340943733389
566.0,,Rue Maestricht,,4651.0,Battice,Liège,,,,,50.658581571549,5.789675924768
568.0,,Nijverheidsstraat,9.0,2260.0,OEVEL,Antwerpen,,Y,,,51.134282155491,4.930505764173
569.0,,Lieven Bauwensstraa,16.0,8200.0,Brugge,West-Vlaanderen,,,,,51.2143824,3.1966327
570.0,,Wilrijkstraat,8.0,2650.0,Edegem,Antwerpen,,,,,51.159177198277,4.412487480102
571.0,,Schiepse Bo,4.0,3600.0,Genk,Limburg,,,,,50.958029643384,5.519297510796
572.0,,Boomkensstraat,303.0,3500.0,Hasselt,Limburg,,,,,50.918511306363,5.325716438389
573.0,,Grote Markt,,8900.0,Ieper,West-Vlaanderen,,,,,50.851137711672,2.887014055143
574.0,,Leopold III-laan,,8900.0,Ieper,West-Vlaanderen,,,,,50.845923761479,2.893656847514
575.0,,Laarbeeklaan,105.0,1090.0,Brussel,Bruxelles-Brussel,,,,,50.886085033829,4.305792378404
576.0,,Herestraat,19.0,3000.0,Leuven,Vlaams-Brabant,,,,,50.877892603575,4.682354826798
577.0,,Motstraat,40.0,2800.0,Mechelen,Antwerpen,,,,,51.013630610431,4.490845270683
578.0,,Dirk Martensstraat,11.0,8200.0,Sint-Andries,West-Vlaanderen,,,,,51.210793341143,3.197466062008
580.0,,A. Van Dijckstraat,10.0,2300.0,Turnhout,Antwerpen,,,,,51.314471825638,4.938426327397
581.0,,Rue De La Carbo,,7333.0,Tertre,Hainaut,,,,,50.47775042064,3.80630165541
582.0,,Rue De La Carbo,,7333.0,Tertre,Hainaut,,,,,50.47775042064,3.80630165541
583.0,,Chaussée du Tubize ,297.0,1420.0,Braine-l Alleud,Brabant Wallon,,,,,50.695639266956,4.343643795859
585.0,,Boulevard Industriel,96.0,7700.0,Mouscron,Hainaut,,,,,50.748869842267,3.248042633407
586.0,,Rue de l Industrie,44.0,1040.0,Bruxelles,Bruxelles-Brussel,,,,,50.844118898196,4.370606282899
587.0,,Rue Royale ,100.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.848075533681,4.362824691629
588.0,,Rue de la Papeterie,,6760.0,Virton,Luxembourg,,,,,49.554577694931,5.508262183872
592.0,,Avenue de la Joyeuse Entrée,,1040.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.841077983813,4.385666622972
594.0,,Dorpsstraat,15.0,3910.0,Neerpelt,Limburg,,,,,51.214713766805,5.425648254075
595.0,,Toekomstlaan,,3910.0,Neerpelt,Limburg,,,,,51.231945630899,5.424885412706
596.0,,Grote Heide ,14.0,3910.0,Neerpelt,Limburg,,,,,51.247156090684,5.439406142309
597.0,,Herent,139.0,3910.0,Neerpelt,Limburg,,,,,51.202842351609,5.449214813043
601.0,,Rue de Trèves ,82.0,1040.0,Bruxelles,Bruxelles-Brussel,,,,,50.841905489025,4.374497329991
605.0,,Av. Salomé,2.0,1150.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.830840915828,4.455296194393
606.0,,Groot Begijnhof,14.0,3000.0,Leuven,Vlaams-Brabant,,Y,,,50.871142279762,4.696401555415
607.0,,Ottergemsesteenweg,413.0,9000.0,Gent,Oost-Vlaanderen,,,,,51.026283302822,3.733873080338
608.0,,Albrechtlaan,117.0,9300.0,Aalst,Oost-Vlaanderen,,,,,50.940294028698,4.054547093834
609.0,,Zone Industrielle C ,,7181.0,Feluy,Hainaut,,,,,50.56258,4.25098
610.0,,Rue de l Industrie ,4.0,1400.0,Nivelles,Brabant Wallon,,,,,50.594696677567,4.356294015588
612.0,,St. Pietersnieuwstraat ,23.0,9000.0,Gent,Oost-Vlaanderen,,Y,,,51.047708495077,3.727404681839
613.0,,St. Pietersnieuwstraat ,23.0,9000.0,Gent,Oost-Vlaanderen,,Y,,,51.047708495077,3.727404681839
614.0,,Boulevard de la Woluwe,58.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.84102291653,4.436208002472
615.0,,Bomastraat,10.0,9000.0,Gent,Oost-Vlaanderen,,,,,51.061711595888,3.730733470866
616.0,,Belgiëlei,34.0,2018.0,Antwerpen,Antwerpen,,,,,51.20834020954,4.42131595892
617.0,,Havenlaan,7.0,3980.0,Tessenderlo,Limburg,,N,,,51.072671604842,5.17214915956
620.0,,Rue de la Providence ,114.0,6030.0,Marchienne-au-Pont,Hainaut,,Y,,,50.41306297314,4.402117544972
621.0,,Place de l Accueil,10.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,50.6712320031,4.617070446078
623.0,,Weiveldlaan,19.0,1930.0,Zaventem,Vlaams-Brabant,,,,,50.871850005757,4.491928212574
624.0,,Désiré Delcroixstraat,,9800.0,Deinze,Oost-Vlaanderen,,,,,50.985088004611,3.538124896231
627.0,,Rue G. D Orange,168.0,4100.0,Seraing,Liège,,,,,50.602484058932,5.528706957612
629.0,,Onder den toren  ,5.0,2800.0,Mechelen,Antwerpen,,,,,51.028024266021,4.477120155691
630.0,,Quai de Willebroeck,35.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.863161199197,4.352267852217
631.0,,Koning Albert I  laan  ,8.0,8200.0,Brugge,West-Vlaanderen,,Y,,,51.196125932595,3.211061508959
632.0,,Boudewijnstraat,4.0,2280.0,Grobbendonk,Antwerpen,,,,,51.190168201546,4.738083167345
633.0,,Molendreef ,8.0,2280.0,Grobbendonk,Antwerpen,,Y,,,51.163815833239,4.745138550524
