id,type,address,number,postal_code,municipality,province,location,public,available,hours,latitude,longitude
12085.0,Appareil fixe-Vast apparaat,Place Communale,1.0,4218.0,Couthuin,Liège,Sur la façade de l Administration Communale.,Oui-Ja,Oui-Ja,,50.529050617725,5.139805406863
12086.0,Appareil fixe-Vast apparaat,Place Fayat,1.0,4217.0,Lavoir,Liège,Sur la façade de la salle de fête.,Oui-Ja,Oui-Ja,,50.548757820787,5.125958015009
12087.0,Appareil fixe-Vast apparaat,Pravée,32.0,4218.0,Couthuin,Liège,Sur la façade de la salle de fête.,Oui-Ja,Oui-Ja,,50.52320595855,5.124412376957
12088.0,Appareil fixe-Vast apparaat,Chaussée de Wavre,78.0,4217.0,Waret l Evêque,Liège,Sur la façade de l école communale,Oui-Ja,Oui-Ja,,50.550457417475,5.0599057351
12089.0,Appareil fixe-Vast apparaat,Saint Martin,18.0,4217.0,Héron,Liège,Sur la façade de la salle de fête (dans la cour).,Oui-Ja,Oui-Ja,,50.550910537388,5.097989097749
12090.0,Appareil fixe-Vast apparaat,Jaarbeurslaan,,3600.0,Genk,Limburg,verwijspraktijk op verdieping 3,Non-Nee,Non-Nee,,50.964353004683,5.485532429333
12091.0,Appareil fixe-Vast apparaat,Groenestraat,250.0,8800.0,Roeselare,West-Vlaanderen,"Decathlon Roeselare, parking begane grond, tegenover de fietsenstalling aan de ingang van de winkel",Oui-Ja,Oui-Ja,24/24 7/7,50.940188668175,3.101283303975
12092.0,Appareil fixe-Vast apparaat,Nijverheidspark,10.0,3580.0,Beringen,Limburg,"Aan de buitendeur van de brandweerkazerne, langs de brievenbus.",Oui-Ja,Oui-Ja,24/24,51.05599710767,5.217581505523
12093.0,Appareil fixe-Vast apparaat,Ervaert,4.0,3840.0,Borgloon,Limburg,"AED bevindt zich tegen de buitengevel van de brandweerkazerne en politiekazerne van Borgloon, aan de kant van de politie (voordeur politie), zijde Guldenbodemlaan.",Oui-Ja,Oui-Ja,24/24,50.809295568992,5.344240276769
12094.0,Appareil fixe-Vast apparaat,Zwarte-Brugstraat,1.0,3500.0,Hasselt,Limburg,Het AED-toestel bevindt zich in de grote inkomhal van de nieuwe brandweerkazerne.,Oui-Ja,Non-Nee,8:00 - 17:00,50.944117433831,5.329802700006
12095.0,Appareil fixe-Vast apparaat,Industrieweg,1096.0,3540.0,Herk-de-Stad,Limburg,"Het AED-toestel hangt in de brandweerkazerne van Herk-de-Stad, in de stelplaats van de voertuigen, tussen de 2 kleedkamers in.",Non-Nee,8:00 - 17:00,,50.944387121566,5.171343574846
12096.0,Appareil fixe-Vast apparaat,Koerselsebaan,59.0,3550.0,Heusden-Zolder,Limburg,"Het AED-toestel bevindt zich aan de buitengevel van de brandweerkazerne in Heusden, aan de hoofdingang, rechts van de deur.",Oui-Ja,Oui-Ja,,51.0372213931,5.280742666349
12097.0,Appareil fixe-Vast apparaat,Heilig Hartlaan,30.0,3980.0,Tessenderlo,Limburg,"Dit AED-toestel hangt aan de buitengevel van de brandweerkazerne in Tessenderlo, aan de garagepoort vlakbij de voordeur.",Oui-Ja,Oui-Ja,,51.055164030313,5.092193346979
12098.0,Appareil fixe-Vast apparaat,Sint-Maternuswal,10.0,3700.0,Tongeren,Limburg,"Dit AED-toestel hangt tegen de voorgevel van de brandweerkazerne in Tongeren, tussen 2 garagepoorten in.",Oui-Ja,Oui-Ja,,50.783744678266,5.463353407319
12099.0,Appareil fixe-Vast apparaat,Melveren-Centrum ,111.0,3800.0,Sint-Truiden,Limburg,Gebouw A (gang aan onthaal),Non-Nee,Non-Nee,,50.838190545718,5.193589313512
12100.0,Appareil fixe-Vast apparaat,Melveren-Centrum ,111.0,3800.0,Sint-Truiden,Limburg,"Gebouw H, gelijkvloers",Non-Nee,Non-Nee,,50.838190545718,5.193589313512
12101.0,Appareil fixe-Vast apparaat,halmaalweg ,2.0,3800.0,Sint-Truiden,Limburg,"Gebouw C, sporthal",Non-Nee,Non-Nee,,50.810372769279,5.17407699729
12102.0,Appareil fixe-Vast apparaat,halmaalweg ,2.0,3800.0,Sint-Truiden,Limburg,Gebouw H,Non-Nee,Non-Nee,,50.810372769279,5.17407699729
12103.0,Appareil fixe-Vast apparaat,Watermolenstraat,33.0,1831.0,Diegem,Vlaams-Brabant,Buitengevel schoolgebouw GISO,Oui-Ja,Oui-Ja,,50.896630348124,4.435910193453
12104.0,Appareil fixe-Vast apparaat,Kosterstraat,2.0,1831.0,Diegem,Vlaams-Brabant,Ingang GC  t Kwadrant,Oui-Ja,Oui-Ja,,50.893885107196,4.435225978696
12105.0,Appareil fixe-Vast apparaat,Kosterstraat,70.0,1831.0,Diegem,Vlaams-Brabant,Kleedkamers voetbalcomplex,Non-Nee,Non-Nee,,50.89123148047,4.434813840517
12106.0,Appareil fixe-Vast apparaat,Heirbaan,10.0,1830.0,Machelen,Vlaams-Brabant,Parking sportcomplex,Non-Nee,Oui-Ja,,50.907049808142,4.44473776242
12107.0,Appareil fixe-Vast apparaat,Zuiderlaan,13.0,9000.0,Gent,Oost-Vlaanderen,Buiten aan de inkom van Huis van de Sport,Oui-Ja,Oui-Ja,,51.048749736999,3.688694454585
12108.0,Appareil fixe-Vast apparaat,rue de Tergnée ,164.0,6240.0,Farciennes,Hainaut,Accueil,Oui-Ja,Non-Nee,8h-17h,50.436140573787,4.56271514509
12109.0,Appareil fixe-Vast apparaat,Heilig Hartstraat,15.0,8870.0,Izegem,West-Vlaanderen,Buiten aan de hoofdingang,Oui-Ja,Oui-Ja,,50.916290311569,3.207221088562
12110.0,Appareil fixe-Vast apparaat,rue du Rauysse,,5530.0,Yvoir,Namur,Hall d entrée,Oui-Ja,Non-Nee,8h-17h,50.324010987204,4.878003993534
12111.0,Appareil fixe-Vast apparaat,Patronaatstraat ,10.0,1950.0,Kraainem,Vlaams-Brabant,Inkom Sporthal,Oui-Ja,Non-Nee,8u-23u,50.864228383109,4.465610629164
12112.0,Appareil fixe-Vast apparaat,Kerkhoflaan,1.0,1950.0,Kraainem,Vlaams-Brabant,Buitenmuur kerkhofgebouw,Oui-Ja,Non-Nee,8u-16u,50.857177782785,4.475795725247
12113.0,Appareil fixe-Vast apparaat,Bredabaan 31,31.0,2930.0,Brasschaat,Antwerpen,gang naast EHBO lokaal,Oui-Ja,tijdens openinguren sportcentrum,weekdagen 08u - 23u       weekendagen 09u-19u,51.271609161641,4.470526447739
12216.0,Appareil fixe-Vast apparaat,Desguinlei ,244.0,2018.0,Antwerpen,Antwerpen,Gelijkvloers aan de centrale ingang in het midden van het gebouw. Bij het binnenkomen van het gebouw direct naar rechtsgaan. Achter de hoek hangt het toestel.,Oui-Ja,Non-Nee,Alle werkdagen van 15 augustus tot 30 juni!,51.198609741963,4.397808576188
12217.0,Appareil fixe-Vast apparaat,Gemeenteplein ,2.0,8790.0,Waregem,West-Vlaanderen,Parking Pandcomplex tss stadhui de schakel,Oui-Ja,,,50.885081468562,3.432864604254
12218.0,Appareil fixe-Vast apparaat,Albert Servaeslaan ,,8790.0,Waregem,West-Vlaanderen,inkom D.O.C Eikenhove,Oui-Ja,,,50.89483456206,3.439819379206
12219.0,Appareil fixe-Vast apparaat,Zeswegnstraat ,120.0,8790.0,Waregem,West-Vlaanderen,Inkom parking t’ gaverken,Oui-Ja,,,50.887571270991,3.418805721877
12220.0,Appareil fixe-Vast apparaat,Deerlijkseweg ,46.0,8790.0,Waregem,West-Vlaanderen,Inkom Buitenkast,Oui-Ja,,,50.873323711973,3.414314781974
12221.0,Appareil fixe-Vast apparaat,Smedenstraat ,4.0,8790.0,Waregem,West-Vlaanderen,OC De Roos Inkom Buitenkast,Oui-Ja,,,50.87471612329,3.42619607601
12222.0,Appareil fixe-Vast apparaat,Gebroeders De Smetstraat ,1.0,9000.0,Gent,Oost-Vlaanderen,receptie rechts,Non-Nee,,,51.060731332312,3.709324581413
12223.0,Appareil fixe-Vast apparaat,Gebroeders de Smetstraat ,1.0,9000.0,Gent,Oost-Vlaanderen,Gebouw b gelijkvloers,Non-Nee,,,51.060731332312,3.709324581413
12224.0,Appareil fixe-Vast apparaat,Europark-Zuid,16.0,9100.0,Sint-Niklaas,Oost-Vlaanderen,"Centraal in de gebouwen, specifiek de Coffee-Corner",Non-Nee,Oui-Ja,,51.159462566096,4.172995958558
12225.0,Appareil fixe-Vast apparaat,RUE WIBAULT BOUCHART,,7620.0,BRUNEHAUT,Hainaut,HALL ACCUEIL,Oui-Ja,Oui-Ja,HEURE DE BUREAU,50.513192863624,3.415300978996
12226.0,Appareil fixe-Vast apparaat,GRAND ROUTE ,232.0,7530.0,GAURAIN,Hainaut,HALL ACCUEIL,Oui-Ja,Non-Nee,HEURE DE BUREAU,43.503629419315,-87.837886327821
12227.0,Appareil fixe-Vast apparaat,PLACE ROOSEVELT,,7610.0,RUMES,Hainaut,HALL ACCUEIL,Oui-Ja,Non-Nee,HEURE DE BUREAU,50.552997074313,3.306556766147
12228.0,Appareil fixe-Vast apparaat,RUE DU BECQUERELLE,24.0,7500.0,TOURNAI,Hainaut,HALL REZ DE CHAUSSEE,Oui-Ja,Non-Nee,HEURE DE BUREAU,50.609891051934,3.392351401143
12229.0,Appareil fixe-Vast apparaat,RUE DE CREVE-COEUR,2.0,7640.0,ANTOING,Hainaut,HALL ACCUEIL,Oui-Ja,Non-Nee,HEURE DE BUREAU,50.565327662307,3.444357953707
12230.0,Appareil fixe-Vast apparaat,RUE RAOUL VAN SPITAEL,33.0,7540.0,KAIN,Hainaut,HALL ACCUEIL,Oui-Ja,Non-Nee,HEURE BUREAU,50.639348794073,3.382915418308
12231.0,Appareil fixe-Vast apparaat,RUE DE ROUBAIX,48.0,7520.0,TEMPLEUVE,Hainaut,HALL ACCUEIL,Oui-Ja,Non-Nee,HEURE DE BUREAU,50.644427431116,3.278857443146
12232.0,Appareil fixe-Vast apparaat,BOULEVARD AUGUST REYERS ,80.0,1030.0,SCHAARBEEK,Bruxelles-Brussel,"Bureau Inom
Bâtiment Bluepoint 3ième étage côté Sud ",Non-Nee,Non-Nee,,50.851079691598,4.401889724844
12233.0,Appareil fixe-Vast apparaat,rue de Villers,338.0,6010.0,Couillet,Hainaut,Façade,Oui-Ja,Non-Nee,7-17h,50.382196351817,4.481177669267
12234.0,Appareil fixe-Vast apparaat,rue Albin Body,51.0,4900.0,Spa,Liège,Salle de gym,Non-Nee,Non-Nee,8h-16h,50.490691298847,5.860973375785
12235.0,Appareil fixe-Vast apparaat,Leonardo Da Vincilaan ,5.0,1930.0,Zaventem,Vlaams-Brabant,Op het 4de verdiep ligt hij rechtover het onthaal van Willis Tower Watson in zijn AED kast. ,Oui-Ja,Non-Nee,09u-18u,50.892948761734,4.462192530269
12236.0,Appareil fixe-Vast apparaat,Leonardo Da Vincilaan ,5.0,1930.0,Zaventem,Vlaams-Brabant,Op het 5de verdiep als je binnen komt rechts aan de muur in het ehbo lokaal.,Oui-Ja,Non-Nee,09u-18u,50.892948761734,4.462192530269
12237.0,Appareil fixe-Vast apparaat,Quai des Vennes,,4020.0,Liège,Liège,"Le DEA est situé au premier étage.
Le DAE est situé sur le côté gauche en face des toilettes.",Oui-Ja,Non-Nee,08h30 -17h,50.616436222069,5.593982045217
12238.0,Appareil fixe-Vast apparaat,Avenue d écolys,2.0,5020.0,Namur,Namur,"Rez-de-Chaussée, dans le hall d entrée principal du bâtiment à droite en entrant.",Oui-Ja,Non-Nee,7h à 20h,50.485127684886,4.796361534296
12239.0,Appareil fixe-Vast apparaat,Koning Albert II laan ,15.0,1210.0,Sint-Joost-Ten-Node,Vlaams-Brabant,"AED in groene kast met alarm, bevestig aan Balie op gelijkvloers,  binnen het Hendrik Conscience-gebouw, Vlaamse Overheid",Oui-Ja,Oui-Ja,,50.858513391976,4.356999771836
12240.0,Appareil fixe-Vast apparaat,avenue Vauban,6.0,7800.0,Ath,Hainaut,Salle de gym,Oui-Ja,Non-Nee,8h-16h,50.625973497809,3.788277499279
12241.0,Appareil fixe-Vast apparaat,chaussée de Valenciennes,48.0,7801.0,Irchonwelz,Hainaut,Salle de gym,Oui-Ja,Non-Nee,8h-16h,50.621922607823,3.764073245117
12242.0,Appareil fixe-Vast apparaat,chaussée de Valenciennes,48.0,7801.0,Irchonwelz,Hainaut,Chateau,Oui-Ja,Non-Nee,8h-16h,50.621922607823,3.764073245117
12243.0,Appareil fixe-Vast apparaat,CHAUSSEE DE BICHE ,101.0,7000.0,MONS,Hainaut,AU MILIEUX PARKING CROIX ROUGE,Oui-Ja,Oui-Ja,24H/24,50.452918336006,3.974922953162
12244.0,Appareil fixe-Vast apparaat,Omer Vanauldenhavenlaan,,3290.0,Diest,Vlaams-Brabant,Facade,Oui-Ja,Non-Nee,8h-16h,50.986943044686,5.062710265757
12245.0,Appareil fixe-Vast apparaat,Kloosterbergstraat,15.0,3290.0,Diest,Vlaams-Brabant,Onthaal,Oui-Ja,Non-Nee,8h-17h,50.975439013436,5.056036163613
12246.0,Appareil fixe-Vast apparaat,Sint-Jacobsplein,9.0,3290.0,Diest,Vlaams-Brabant,Onthaal,Oui-Ja,Non-Nee,8h-17h,50.98891732329,5.047480419766
12247.0,Appareil fixe-Vast apparaat,CITADEL,,3290.0,Diest,Vlaams-Brabant,Facade,Oui-Ja,Non-Nee,,50.984000736451,5.047144648599
12248.0,Appareil fixe-Vast apparaat,Genkersteenweg,350.0,3500.0,Hasselt,Limburg,Onthaal,Oui-Ja,Non-Nee,8h-17h,50.945633007654,5.382369219038
12249.0,Appareil fixe-Vast apparaat,GRAND RUE ,40.0,6140.0,FONTAINE L EVEQUE,Luxembourg,ACCUEIL,Oui-Ja,Non-Nee,HEURE DE BUREAU,50.411003723565,4.322632758088
12250.0,Appareil fixe-Vast apparaat,RUE DU 8 MAI ,13.0,7160.0,CHAPELLE-LEZ-HERLAIMONT,Hainaut,HALL ACCUEIL,Oui-Ja,Non-Nee,HEURE DE BUREAU,50.470862188596,4.279139518868
12253.0,Appareil fixe-Vast apparaat,Voie des Hennuyers,1.0,1348.0,Ottignies Louvain-la-Neuve,Brabant Wallon,couloir principal de l antenne de police,Non-Nee,,"lundi 12h30-19h, mardi au vendredi 8h30-12h30",50.669817515837,4.616901865151
12255.0,Appareil fixe-Vast apparaat,Heersterveldweg,19.0,3700.0,Tongeren,Limburg,Productiehal - ingang onderhoudsafdeling - paal C11,Non-Nee,Oui-Ja,24u/dag - 5d/week,50.786447129579,5.524024388531
12257.0,Appareil fixe-Vast apparaat,CHAUSSEE PAUL HOUTART ,157.0,7110.0,HOUDENG,Hainaut,SALLE D ATTENTE,Oui-Ja,Non-Nee,HEURE DE BUREAU,43.499484,-87.848432
12258.0,Appareil fixe-Vast apparaat,CHAUSSEE DE MONS 50,50.0,7170.0,MANAGE,Hainaut,ACCUEIL,Oui-Ja,Non-Nee,HEURE DE BUREAU,50.495710550107,4.227151351155
12259.0,Appareil fixe-Vast apparaat,Markt,,2490.0,Balen,Antwerpen,Op het marktplein aan de informatiezuil.,Oui-Ja,Oui-Ja,,51.170436740031,5.167804683819
12260.0,Appareil fixe-Vast apparaat,Puttestraat,25.0,2490.0,Balen,Antwerpen,"Binnenkast, bij publicatiebord deur uitgang",Non-Nee,Non-Nee,,51.163475611789,5.152893664852
12261.0,Appareil fixe-Vast apparaat,Pastorijstraat,1.0,2490.0,Balen,Antwerpen,aan het poortgebouw,Oui-Ja,Non-Nee,,51.141133020232,5.14590785147
12262.0,Appareil fixe-Vast apparaat,Sint Andreasstraat,2.0,2490.0,Balen,Antwerpen,"Achterkant jeugdcentrum Biesakker, onder het afdak",Oui-Ja,Oui-Ja,,51.170151294754,5.172859190578
12267.0,Appareil fixe-Vast apparaat,Borluutstraat,21.0,9051.0,Sint-Denijs-Westrem,Oost-Vlaanderen,Buiten aan technische ruimte,Oui-Ja,Oui-Ja,,51.021637361273,3.666821726897
12268.0,Appareil fixe-Vast apparaat,Barkstraat,0.0,9042.0,Sint-Kruis-Winkel,Oost-Vlaanderen,Buiten aan het secretariaat,Oui-Ja,Oui-Ja,,51.150538467549,3.811485704456
12269.0,Appareil fixe-Vast apparaat,Boer Janssensstraat,15.0,9050.0,Gentbrugge,Oost-Vlaanderen,Buiten aan de kleedkamers tussen sanitair dames en heren,Oui-Ja,Oui-Ja,,51.041427851208,3.774889504432
12270.0,Appareil fixe-Vast apparaat,Place de l Abbaye,1.0,5500.0,Dinant,Namur,Hall d entrée principal,Oui-Ja,Non-Nee,8h-17h,50.268982960968,4.906951107507
12271.0,Appareil fixe-Vast apparaat,rue Remy Himmer,27.0,5500.0,Dinant,Namur,Ancienne école - Hall d entrée,Oui-Ja,Non-Nee,8h-17h,50.268894950984,4.908888165331
12272.0,Appareil fixe-Vast apparaat,rue Gustave Poncelet,45.0,5500.0,Dinant,Namur,Maison du groupe,Oui-Ja,Non-Nee,8h-17h,50.268541150851,4.906845076432
12273.0,Appareil fixe-Vast apparaat,rue Remy Himmer,45.0,5500.0,Dinant,Namur,Maison Saint Norbert - Niveau cuisine -1,Oui-Ja,Non-Nee,8h-17h,50.269168578214,4.910010921261
12274.0,Appareil fixe-Vast apparaat,Place de l Abbaye,1.0,5500.0,Dinant,Namur,Sacristie,Oui-Ja,Non-Nee,8h-17h,50.268982960968,4.906951107507
12275.0,Appareil fixe-Vast apparaat,rue du Moulin,15.0,5500.0,Dinant,Namur,Hall d entrée salle d attente,Oui-Ja,Non-Nee,8h-17h,50.268784100315,4.906660423105
12276.0,Appareil fixe-Vast apparaat,Ooigemstraat,3.0,8710.0,Wielsbeke,West-Vlaanderen,Hal 76 - naast brandcentrale ,Non-Nee,Oui-Ja,,50.903168609786,3.371130210986
12277.0,Appareil fixe-Vast apparaat,Bedrijfsstraat,1208.0,3660.0,Oudsbergen,Limburg,AED hangt aan de binnenzijde van het EHBO lokaal (inbound). Lokaal is afgesloten met badge reader. ,Non-Nee,Oui-Ja,,51.036489485314,5.535143486008
12278.0,Appareil fixe-Vast apparaat,Bedrijfsstraat,1208.0,3660.0,Oudsbergen,Limburg,AED toestel hangt in het EHBO lokaal (Outbound). Is afgesloten met een badgereader. ,Non-Nee,Oui-Ja,,51.036489485314,5.535143486008
12279.0,Appareil fixe-Vast apparaat,Bedrijfsstraat,1208.0,3660.0,Oudsbergen,Limburg,AED toestel hangt in het EHBO lokaal (SPEC2). lokaal is afgesloten met badgereader ,Non-Nee,Oui-Ja,,51.036489485314,5.535143486008
12280.0,Appareil fixe-Vast apparaat,Industrieweg Noord,1154.0,3660.0,Oudsbergen,Limburg,AED hangt aan de trap om naar de kantoren van de leidinggevenden te gaan. ,Non-Nee,Oui-Ja,,51.037206934317,5.54605689158
12281.0,Appareil fixe-Vast apparaat,VESTENSTRAAT ,1.0,3290.0,DIEST,Vlaams-Brabant,PSCHIATRISCH ZIEKENHUIS - gelijkvloers - centrale gang,Non-Nee,Oui-Ja,,50.987056037871,5.059788071113
12282.0,Appareil fixe-Vast apparaat,De Weven,6.0,3583.0,Beringen,Limburg,"Het AED-toestel is geplaatst bij het bedrijf ""Porsche Center Paal"" op het bovenvermeld adres, het toestel is gelokaliseerd rechts onder het afdak aan de linkerzijde van het bedrijf.",Oui-Ja,Oui-Ja,,51.050479845633,5.172421739051
12283.0,Appareil fixe-Vast apparaat,Industrieweg Noord ,1162.0,3660.0,Oudsbergen,Limburg,AED is bevestigd aan de buitenzijde van het EHBO kantoor,Non-Nee,Oui-Ja,,51.038948987163,5.550376589201
12284.0,Appareil fixe-Vast apparaat,Rue de Renory,28.0,4102.0,Seraing,Liège,Au rez-de-chaussée du bâtiment de production - B1,Non-Nee,Oui-Ja,,50.60384014672,5.55878961386
12285.0,Appareil fixe-Vast apparaat,Rue de Renory ,28.0,4102.0,Seraing,Liège,Au rez-de-chaussée du bâtiment administratif - B2,Non-Nee,Oui-Ja,,50.60384014672,5.55878961386
12286.0,Appareil fixe-Vast apparaat,Delori-Maeslaan,19.0,9940.0,EVERGEM,Oost-Vlaanderen,Muur ,Oui-Ja,Oui-Ja,,51.133482731475,3.757544161639
12287.0,Appareil fixe-Vast apparaat,Chaussée d Audenarde,82.0,7742.0,Hérinnes,Hainaut,"A l entré des bureau, premier couloirs à gauche.",Non-Nee,Non-Nee,,50.686976234748,3.359907680824
12289.0,Appareil fixe-Vast apparaat,Nieuwstraat,21.0,9570.0,Lierde,Oost-Vlaanderen,bureau sportdienst Lierde,Oui-Ja,09u-12u en op aanvraag,ma tot vr 09u-15u / woensdagavond 18u-20u,50.81231175494,3.824322784238
12290.0,Appareil fixe-Vast apparaat,Nieuwstraat,21.0,9570.0,Lierde,Oost-Vlaanderen,"buitengevel OC De Lier aan de hoofdingang
lambert 2005 coördinaten : X112649,30 Y168004.30",Oui-Ja,Oui-Ja,,50.81231175494,3.824322784238
12291.0,Appareil fixe-Vast apparaat,Nieuwstraat ,23.0,9570.0,Lierde,Oost-Vlaanderen,"Sporthal De Zandloper
Binnen in Hoofdingang aan de sporthal",Oui-Ja,16u-23u tijdens opening sporthal,,50.811987333378,3.825253510766
12293.0,Appareil fixe-Vast apparaat,Geraardsbergsestraat,30.0,9570.0,Lierde,Oost-Vlaanderen,"zijkant kantine VC Deftinge
Lambert 2005 coördinaten : X114534.80 Y164718,85",Oui-Ja,Oui-Ja,,50.782418576717,3.852649106306
12295.0,Appareil fixe-Vast apparaat,Sint-Pietersstraat,,3300.0,TIENEN,Vlaams-Brabant,buitenmuur aan ingang gebouw voetbalkantine Crossing Vissenaken,Oui-Ja,Oui-Ja,24/7,50.838935050109,4.904757294442
12296.0,Appareil fixe-Vast apparaat,Hollestraat,22.0,3300.0,TIENEN (Hakendover),Vlaams-Brabant,buitenmuur aan ingang gebouw school GVBS Stap voor Stap Tienen (Hakendover);,Oui-Ja,Oui-Ja,24/7,50.796023412047,4.983117126386
12297.0,Appareil fixe-Vast apparaat,Grote Markt,27.0,3300.0,TIENEN,Vlaams-Brabant,buitenmuur aan ingang gebouw stadhuis Tienen;,Oui-Ja,Oui-Ja,24/7,50.806950563941,4.937660389085
12298.0,Appareil fixe-Vast apparaat,Sporthalstraat,10.0,3300.0,TIENEN,Vlaams-Brabant,buitenmuur aan ingang gebouw sporthal Tienen;,Oui-Ja,Oui-Ja,24/7,50.820029559927,4.942303376711
12299.0,Appareil fixe-Vast apparaat,Industriepark,11.0,3300.0,TIENEN,Vlaams-Brabant,buitenmuur aan ingang gebouw technische dienst stad TIENEN,Oui-Ja,Oui-Ja,24/7,50.806172723326,4.959937811345
12301.0,Appareil fixe-Vast apparaat,Weststraat,53.0,8770.0,Ingelmunster,West-Vlaanderen,Onthaal van het woonzorgcentrum,Oui-Ja,Oui-Ja,8u-17u,50.92128613541,3.248710335814
12302.0,Appareil fixe-Vast apparaat,rue David Delrée  ,67.0,5503.0,SORINNES,Namur,Dans la salle de danse,Oui-Ja,Non-Nee,Pendant les horaires de cours,50.257058576176,4.98014010483
12303.0,Appareil fixe-Vast apparaat,HOGERHEISTRAAT,130.0,1880.0,KAPELLE OP DEN BOS,Vlaams-Brabant,BENEDEN IN HET BEDRIJF AAN TIKKLOK,Non-Nee,Oui-Ja,,50.99758877931,4.3394745534
12304.0,Appareil fixe-Vast apparaat,Den Boer,17.0,9930.0,Lievegem,Oost-Vlaanderen,Buiten op de eerste verdieping kant scheidsrechters voetbalsite,Oui-Ja,Oui-Ja,,51.123228730226,3.561824627017
