id,type,address,number,postal_code,municipality,province,location,public,available,hours,latitude,longitude
4498.0,,Rue Darchis ,35.0,4000.0,Liège,Liège,hall entrée,,,,50.636966405733,5.564703943936
4499.0,,Avenue Franklin,5.0,1300.0,Wavre,Brabant Wallon,local de préparation,,,,50.735384491615,4.583635369588
4500.0,,Place de la Station ,12.0,7911.0,Frasnes-lez-Buissenal,Hainaut,hall entrée,,,,50.663559837576,3.614069616242
4501.0,,Avenue du Castillon ,71.0,1450.0,Chastre,Brabant Wallon,,,,,50.610959371836,4.644859221133
4502.0,,Industrieweg ,18.0,2850.0,Boom,Antwerpen,"glvl,lokaal supervisors",,,,51.101020039572,4.35457119921
4503.0,,Koningin Astridlaan ,12.0,2830.0,Willebroek,Antwerpen,"inkomhal,links",,,,51.050369833154,4.338677685866
4504.0,,Rue Tombeek ,30.0,1331.0,Rosières,Brabant Wallon,accueil,,,,50.742743006322,4.558612203486
4505.0,,Rue Nicolas Baudine ,10.0,1440.0,Braine-le-Château,Brabant Wallon,accueil,,,,50.672803692626,4.242178467081
4506.0,,Chaussée Longchamps ,2.0,1300.0,Wavre,Brabant Wallon,accueil,,,,50.728789903563,4.635309467388
4508.0,,Haandorpweg,1.0,9130.0,Beveren,Oost-Vlaanderen,"glvl, receptie",,,,51.259732843032,4.222887812286
4509.0,,Place du Bicentenaire ,,7120.0,Haulchin,Hainaut,"local, proximité pétanque",,,,50.383418161512,4.082801401776
4509.0,,Place du Bicentenaire,,1000.0,Brussel,Bruxelles-Brussel,"local, proximité pétanque",,,,50.89151801583,4.344368662846
4510.0,,Boulevard d Avroy,42.0,4000.0,Liège,Liège,rez de ch,,,,50.63846257545,5.567699971408
4511.0,,Spanjestraat ,181.0,8800.0,Roeselare,West-Vlaanderen,"buiten, kant looppiste",,,,50.946716368639,3.140452943342
4512.0,,Izegemseaardeweg ,30.0,8800.0,Roeselare,West-Vlaanderen,"buiten, aan inkom sporthal",,,,50.966676613766,3.145160890718
4514.0,,H. Spilleboutdreef ,33.0,8800.0,Roeselare,West-Vlaanderen,inkom cafetaria via zwembad,,,,50.936333914723,3.122073357516
4516.0,,Rue de Marbais ,37.0,1495.0,Villers-la-Ville,Brabant Wallon,"hall d entrée,rez",,,,50.572515731013,4.534686899062
4517.0,,Rue Haute ,11.0,6567.0,Merbes-le-Château,Hainaut,salle de coupe dans la cour de l éco,,,,50.325463786873,4.164088258596
4518.0,,Rue Neuve,75.0,6061.0,Montignies-sur-Sambre,Hainaut,rez de l entrée club,,,,50.409455318195,4.455478584606
4519.0,,Rue de la Trondeloire ,18.0,7536.0,VaulxTournai),Hainaut,couloir des vest/sanita,,,,50.59060949394,3.433082533736
4520.0,,Boulevard de l impératrice ,13.0,1000.0,Bruxelles,Bruxelles-Brussel,3 étage-infirmerie,,,,50.846205824449,4.356953671368
4521.0,,Rue Américaine ,101.0,1050.0,Bruxelles,Bruxelles-Brussel,entrée magasin,,,,50.82295270675,4.359474193472
4522.0,,Rue Granbonpré ,11.0,1435.0,Mont-Saint-Guibert,Brabant Wallon,1er étage,,,,50.6603365348,4.642859466673
4523.0,,Leo Baekelandstraat,5.0,2950.0,Kapellen,Antwerpen,onthaal,,,,51.298012743377,4.434711246022
4524.0,,Heesterveldweg,14.0,3700.0,Tongeren,Limburg,glvl,,,,50.788845988358,5.529040035572
4525.0,,Vlamingstraat,28.0,8560.0,Wevelgem,West-Vlaanderen,"EHBO lokaal CUP,via bureau",,,,50.81017960832,3.212242854392
4526.0,,Chaussée de Wavre ,2057.0,1160.0,Bruxelles,Bruxelles-Brussel,piste d athlétisme,,,,50.809339993079,4.44379245138
4528.0,,Rue des Amours ,5.0,6470.0,Sivry-Rance,Hainaut,"rez sur le pignon du ""ClubHouse""",,,,50.168318723829,4.182277699988
4529.0,,Parklaan ,7.0,2610.0,Wilrijk,Antwerpen,"recepti, glvl",,,,51.172686108003,4.427543042427
4530.0,,Rue d Austerlitz,56.0,5580.0,Rochefort,Namur,"rez,endroit accessible par tou",,,,50.161397210397,5.21447140035
4531.0,,Rue Fraiche ,1.0,4030.0,Chênée,Liège,"refectoire, rez de ch",,,,50.618203264018,5.619093191633
4532.0,,Rue des Coudriers ,5.0,4031.0,Angleur,Liège,,,,,50.610878989385,5.599387840181
4533.0,,Rue de l Ourthe,1.0,4020.0,Liège,Liège,rez de ch,,,,50.638766167983,5.583011277757
4534.0,,Rue St Isidore ,3.0,6900.0,Marche-en-Famenne,Luxembourg,"1er étage,local production",,,,50.204508020638,5.310325503959
4535.0,,Zeedijk,24.0,8380.0,Zeebrugge,West-Vlaanderen,buitenzijde - dijk,,,,51.328789666914,3.178757654121
4536.0,,Rue Trieu Kaisin ,134.0,6061.0,Montignies-lez-Lens,Hainaut,labo bio mécanique local H03,,,,50.408731708493,4.480657067374
4537.0,,Rue des Postes,101.0,7090.0,Braine-le-Comte,Hainaut,hall d entrée,,,,50.608288353859,4.129162768806
4538.0,,Rue de Belle-Vue ,32.0,7100.0,La,Hainaut,1° étag couloir près local 111,,,,50.71641,4.4138
4539.0,,Chaussée de Binche ,159.0,7000.0,Mons,Hainaut,hall entrée HE2,,,,50.45107587528,3.983939446122
4540.0,,Rue de Bruxelles,,6220.0,Fleurus,Hainaut,"bureau prof, Local 08",,,,50.485217009663,4.551301872285
4541.0,,Rue de l Hôpital ,27.0,6060.0,GillyCharleroi),Hainaut,hall rotonde auditoire,,,,50.418979716682,4.480325144008
4542.0,,Rue Tour Saint Pierre,9.0,7900.0,Leuze-en-Hainaut,Hainaut,hall entrée principale,,,,50.600308445562,3.623162137169
4543.0,,Rue de l Hocaille ,10.0,1348.0,Louvain-la-Neuve,Brabant Wallon,rez de ch Atrium,,,,50.670146756186,4.609502677158
4544.0,,Quai des Salines ,28.0,7500.0,Tournai,Hainaut,hall près du secrétariat,,,,50.611446795412,3.384722298698
4545.0,,Jules Bordetlaan,164.0,1140.0,Brussel,Bruxelles-Brussel,3de verd/tussenhal 3 bedrijv,,,,50.870628175731,4.418137625055
4546.0,,Raketstraat,40.0,1130.0,Brussel,Bruxelles-Brussel,"ingang aan receptie, glvl",,,,50.877679870873,4.416617986009
4547.0,,Theodorstraat,108.0,1090.0,Brussel,Bruxelles-Brussel,"glvl,achtermuur onthaal",,,,50.875983499398,4.327426321957
4549.0,,Rue Général de Gaulle,53.0,1310.0,La hulpe,Brabant Wallon,entrée du bas du centre,,,,50.738532765875,4.485826415398
4550.0,,Rue de la Place,2.0,5031.0,Gembloux,Namur,"rez, au fond du couloir",,,,50.581996375966,4.767267277822
4551.0,,Chaussée de Charleroi ,145.0,5030.0,Gembloux,Namur,,,,,50.561175686569,4.682775430699
4552.0,,Rue Fénique,41.0,7972.0,Quevaucamps,Hainaut,"club house,rez de ch",,,,50.526675231758,3.672795185731
4553.0,,Boulevard Général Descamp ,1.0,6500.0,Beaumont,Hainaut,"1° étage,sur palier",,,,50.238458332717,4.237929891906
4554.0,Appareil fixe-Vast apparaat,chaussée de l herbatte,85.0,1300.0,Wavre,Brabant Wallon,Centre Sportif - Grez Doiceau,Oui-Ja,Non-Nee,,50.723847472446,4.618797872504
